"REF_DATE","GEO","DGUID","Fuel type","Vehicle type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Manitoba","2016A000246","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719315","8.4.1.1","327","","","","0"
"2023-10","Manitoba","2016A000246","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719315","8.4.1.1","211","","","","0"
"2024-01","Manitoba","2016A000246","Battery electric","Total, vehicle type","Number of vehicles","Units","300","units","0","v1271719315","8.4.1.1","237","","","","0"
"2017-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","5","","","","0"
"2017-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","3","","","","0"
"2017-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","6","","","","0"
"2017-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","4","","","","0"
"2018-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","5","","","","0"
"2018-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","13","","","","0"
"2018-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","16","","","","0"
"2018-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","29","","","","0"
"2019-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","8","","","","0"
"2019-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","40","","","","0"
"2019-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","46","","","","0"
"2019-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","26","","","","0"
"2020-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","34","","","","0"
"2020-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","35","","","","0"
"2020-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","43","","","","0"
"2020-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","29","","","","0"
"2021-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","29","","","","0"
"2021-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","32","","","","0"
"2021-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","55","","","","0"
"2021-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","51","","","","0"
"2022-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","49","","","","0"
"2022-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","41","","","","0"
"2022-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","75","","","","0"
"2022-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","39","","","","0"
"2023-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","33","","","","0"
"2023-04","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","43","","","","0"
"2023-07","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","59","","","","0"
"2023-10","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","29","","","","0"
"2024-01","Manitoba","2016A000246","Battery electric","Passenger cars","Number of vehicles","Units","300","units","0","v1271719322","8.4.2.1","39","","","","0"
"2017-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2017-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2017-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2017-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2018-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2018-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2018-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2018-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2019-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2019-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2019-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2019-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2020-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2020-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2020-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2020-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2021-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2021-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2021-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2021-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2022-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","0","","","","0"
"2022-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","4","","","","0"
"2022-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","30","","","","0"
"2022-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","26","","","","0"
"2023-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","19","","","","0"
"2023-04","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","26","","","","0"
"2023-07","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","28","","","","0"
"2023-10","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","26","","","","0"
"2024-01","Manitoba","2016A000246","Battery electric","Pickup trucks","Number of vehicles","Units","300","units","0","v1271719329","8.4.3.1","40","","","","0"
"2017-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","0","","","","0"
"2017-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","2","","","","0"
"2017-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","1","","","","0"
"2017-10","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","0","","","","0"
"2018-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","1","","","","0"
"2018-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","3","","","","0"
"2018-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","3","","","","0"
"2018-10","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","2","","","","0"
"2019-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","3","","","","0"
"2019-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","5","","","","0"
"2019-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","12","","","","0"
"2019-10","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","9","","","","0"
"2020-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","4","","","","0"
"2020-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","9","","","","0"
"2020-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","34","","","","0"
"2020-10","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","23","","","","0"
"2021-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","24","","","","0"
"2021-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","57","","","","0"
"2021-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","54","","","","0"
"2021-10","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","54","","","","0"
"2022-01","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","59","","","","0"
"2022-04","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","84","","","","0"
"2022-07","Manitoba","2016A000246","Battery electric","Multi-purpose vehicles","Number of vehicles","Units","300","units","0","v1271719336","8.4.4.1","145","","","","0"
